hit_id	worker_id	worktime_s	item_id	wav	transcription
302U8RURJZZ0GEO61AF22FWN8OCVNV	a343f9decc6a4da6a49c0a85a3ecad38	31	lightbulb_2_2	lightbulb_2_2_23	it's a bourbon ncos to light in stock
302U8RURJZZ0GEO61AF22FWN8OCVNV	4a337fb9a0074ed284968aca6b4df3c5	320	lightbulb_2_2	lightbulb_2_2_24	the object on the turntables on lamp
371DNNCG44000FXDQDQ4J0I7M8XT8P	917a2cd3fb0a4afc9ef4ae601e6a60de	115	bell_pepper_5_2	bell_pepper_5_2_19	we can see a yellow pepper that it looks like it's just been purchased because it still has a sticker from the store
371DNNCG44000FXDQDQ4J0I7M8XT8P	4a337fb9a0074ed284968aca6b4df3c5	323	bell_pepper_5_2	bell_pepper_5_2_20	the object on the turntables of pepper
371DNNCG44000FXDQDQ4J0I7M8XT8P	58658c6371114ae28589dec0bfd3a110	34	bell_pepper_5_2	bell_pepper_5_2_16	the object has a yellow pepper with a sticker on it
371DNNCG44000FXDQDQ4J0I7M8XT8P	5e67ad1e8c294f04a1eb997584af4ead	833	bell_pepper_5_2	bell_pepper_5_2_18	
371DNNCG44000FXDQDQ4J0I7M8XT8P	a343f9decc6a4da6a49c0a85a3ecad38	51	bell_pepper_5_2	bell_pepper_5_2_22	it's a ghetto paper it's a common vegetable
371DNNCG44000FXDQDQ4J0I7M8XT8P	ee21500952ba40209cd2a5bafe6c72fc	67	bell_pepper_5_2	bell_pepper_5_2_17	yellow pepper with a sticker
371DNNCG44000FXDQDQ4J0I7M8XT8P	834e62defb884a7993762d9c359f6f23	99	bell_pepper_5_2	bell_pepper_5_2_24	this is a medium sized object that is laying on its side it is yellow and color a bell pepper
371DNNCG44000FXDQDQ4J0I7M8XT8P	4efe27b573ad47258b60508b4d161245	2336	bell_pepper_5_2	bell_pepper_5_2_23	it looks like a Pepper or a lemon
3PIOQ99R7YK03ZZ6WK5X6TU4UH3NUY	58658c6371114ae28589dec0bfd3a110	50	spoon_4_2	spoon_4_2_21	the object is a spoon it is silver in color and has a long straight handle to hold with a rounded part on the end
3PIOQ99R7YK03ZZ6WK5X6TU4UH3NUY	4a337fb9a0074ed284968aca6b4df3c5	231	spoon_4_2	spoon_4_2_16	the objects on the turntable is a stone
3PIOQ99R7YK03ZZ6WK5X6TU4UH3NUY	4efe27b573ad47258b60508b4d161245	2314	spoon_4_2	spoon_4_2_17	that is a spoon
3PIOQ99R7YK03ZZ6WK5X6TU4UH3NUY	ee21500952ba40209cd2a5bafe6c72fc	1769	spoon_4_2	spoon_4_2_23	a silver-colored spoon
3PIOQ99R7YK03ZZ6WK5X6TU4UH3NUY	89405030d25a41a08b3b296c54632458	54	spoon_4_2	spoon_4_2_24	the spoon is objecting to our everyday life that to you sir for waiting till it has a kettle that is like a metal bowl or on the circle and its guess I can do with used to take it with our clients and did with it
3PIOQ99R7YK03ZZ6WK5X6TU4UH3NUY	5e67ad1e8c294f04a1eb997584af4ead	862	spoon_4_2	spoon_4_2_20	small silver spoon
3PIOQ99R7YK03ZZ6WK5X6TU4UH3NUY	917a2cd3fb0a4afc9ef4ae601e6a60de	45	spoon_4_2	spoon_4_2_19	a single silver spoon coffee spoon
3PIOQ99R7YK03ZZ6WK5X6TU4UH3NUY	a343f9decc6a4da6a49c0a85a3ecad38	21	spoon_4_2	spoon_4_2_22	it's an inexpensive to eat some dessert smiley
302U8RURJZZ0GEO61AF22FWN8OCNVN	ee21500952ba40209cd2a5bafe6c72fc	1338	bowl_2_2	bowl_2_2_17	a blue colored soup bowl
302U8RURJZZ0GEO61AF22FWN8OCNVN	4efe27b573ad47258b60508b4d161245	2378	bowl_2_2	bowl_2_2_24	it's a blue Bowl
302U8RURJZZ0GEO61AF22FWN8OCNVN	a343f9decc6a4da6a49c0a85a3ecad38	35	bowl_2_2	bowl_2_2_16	it's a blue board you can put some liquid inside Strazza soup or water make 2/8 and to drink it
302U8RURJZZ0GEO61AF22FWN8OCNVN	3e7a25664d4d49d7ab553b86c2d43dc8	44	bowl_2_2	bowl_2_2_23	it is deep image of porcelain and surface to play soap
302U8RURJZZ0GEO61AF22FWN8OCNVN	6458f547649b41b8a89767921be2e0bc	62	bowl_2_2	bowl_2_2_22	you say okay
302U8RURJZZ0GEO61AF22FWN8OCNVN	89405030d25a41a08b3b296c54632458	46	bowl_2_2	bowl_2_2_19	so this is a deep kind of bowl to eat the usually water proof of meals like soup and a small so I must suppose this is for a small dose of the meal
302U8RURJZZ0GEO61AF22FWN8OCNVN	917a2cd3fb0a4afc9ef4ae601e6a60de	48	bowl_2_2	bowl_2_2_18	except blue wall made of plastic small one like it want to see used to eat cereal
302U8RURJZZ0GEO61AF22FWN8OCNVN	4a337fb9a0074ed284968aca6b4df3c5	186	bowl_2_2	bowl_2_2_20	the object on the turntable with a blue ball
3E9ZFLPWOYQ062IA493SLSXR20QXIK	a343f9decc6a4da6a49c0a85a3ecad38	28	plate_1_2	plate_1_2_24	it's a white plates with shroud one on it
3E9ZFLPWOYQ062IA493SLSXR20QXIK	4a337fb9a0074ed284968aca6b4df3c5	156	plate_1_2	plate_1_2_17	a job search on the turntable is a plate a white plate with some blue blue flowers a thing
3E9ZFLPWOYQ062IA493SLSXR20QXIK	ee21500952ba40209cd2a5bafe6c72fc	38	plate_1_2	plate_1_2_21	the white paper plate with blue flowers
3E9ZFLPWOYQ062IA493SLSXR20QXIK	4efe27b573ad47258b60508b4d161245	2322	plate_1_2	plate_1_2_18	it's a paper plate that has blue flowers on it
3E9ZFLPWOYQ062IA493SLSXR20QXIK	5e67ad1e8c294f04a1eb997584af4ead	807	plate_1_2	plate_1_2_16	play gdgdg Blue sarms
3E9ZFLPWOYQ062IA493SLSXR20QXIK	58658c6371114ae28589dec0bfd3a110	38	plate_1_2	plate_1_2_22	the object is a disposable plate it is circular in shape mostly white and color with blue flowers
3E9ZFLPWOYQ062IA493SLSXR20QXIK	6043c5d41dd642f5a65b9fffffcdb6f0	44	plate_1_2	plate_1_2_19	it is an it looks like it's a paper plate that you use for dinner if you divide it into four quarters and to the quarters facing each other there is a row of what looks like blue flowers
3E9ZFLPWOYQ062IA493SLSXR20QXIK	917a2cd3fb0a4afc9ef4ae601e6a60de	50	plate_1_2	plate_1_2_23	paper plate that it's about 8 inches in diameter and it has some blue flowers printed on the top on both sides
3HXCEECSQMRB1XXU99DG417Q0JMZYP	a343f9decc6a4da6a49c0a85a3ecad38	78	measuring_tape_3_4	measuring_tape_3_4_17	it's a black and pink measuring tape you can buy me dinner at distance from Street Fighter II mother
3HXCEECSQMRB1XXU99DG417Q0JMZYP	4a337fb9a0074ed284968aca6b4df3c5	254	measuring_tape_3_4	measuring_tape_3_4_19	do y'all want a turntable is a measuring tape
3HXCEECSQMRB1XXU99DG417Q0JMZYP	5e67ad1e8c294f04a1eb997584af4ead	712	measuring_tape_3_4	measuring_tape_3_4_24	
3HXCEECSQMRB1XXU99DG417Q0JMZYP	917a2cd3fb0a4afc9ef4ae601e6a60de	100	measuring_tape_3_4	measuring_tape_3_4_22	a contraption that looks like a measurement tape in a plastic case the color of the body is black and with pink accents it's about 3 in wide one in the top you can see in wide and think the speaker were you can see a logo
3HXCEECSQMRB1XXU99DG417Q0JMZYP	8311d2e51c0341a2bfc2ef466fe0b2f4	78	measuring_tape_3_4	measuring_tape_3_4_16	measure tape on top of something charging
3HXCEECSQMRB1XXU99DG417Q0JMZYP	89405030d25a41a08b3b296c54632458	17	measuring_tape_3_4	measuring_tape_3_4_21	so I was supposed to see some Metro about the time folder to the measure is used in our everyday life to measure something usually meters
3HXCEECSQMRB1XXU99DG417Q0JMZYP	ee21500952ba40209cd2a5bafe6c72fc	1360	measuring_tape_3_4	measuring_tape_3_4_23	a black and pink tape measure
3HXCEECSQMRB1XXU99DG417Q0JMZYP	6458f547649b41b8a89767921be2e0bc	43	measuring_tape_3_4	measuring_tape_3_4_18	do you say Aurora
3T8DUCXY0N40EKGNV5WIJWDI6EFT9E	5e67ad1e8c294f04a1eb997584af4ead	746	toothpaste_3_2	toothpaste_3_2_23	Too Faced glitter package
3T8DUCXY0N40EKGNV5WIJWDI6EFT9E	3e7a25664d4d49d7ab553b86c2d43dc8	92	toothpaste_3_2	toothpaste_3_2_18	service to brescia defilippis and forgets breath
3T8DUCXY0N40EKGNV5WIJWDI6EFT9E	89405030d25a41a08b3b296c54632458	24	toothpaste_3_2	toothpaste_3_2_16	so I don't know what the hell I'm supposed to keep our oral hygiene
3T8DUCXY0N40EKGNV5WIJWDI6EFT9E	4efe27b573ad47258b60508b4d161245	2327	toothpaste_3_2	toothpaste_3_2_17	it's a tube of toothpaste
3T8DUCXY0N40EKGNV5WIJWDI6EFT9E	ee21500952ba40209cd2a5bafe6c72fc	83	toothpaste_3_2	toothpaste_3_2_19	a blue and white toothpaste
3T8DUCXY0N40EKGNV5WIJWDI6EFT9E	58658c6371114ae28589dec0bfd3a110	19	toothpaste_3_2	toothpaste_3_2_24	the object is a tube of toothpaste
3T8DUCXY0N40EKGNV5WIJWDI6EFT9E	917a2cd3fb0a4afc9ef4ae601e6a60de	41	toothpaste_3_2	toothpaste_3_2_22	a small tube looks like it's been used because it looks empty it has been a white cap and the body is
3T8DUCXY0N40EKGNV5WIJWDI6EFT9E	4a337fb9a0074ed284968aca6b4df3c5	318	toothpaste_3_2	toothpaste_3_2_20	job check using toothpaste
37SOB9Z0SSVQG5J25NTH6S0FC9JL3M	a343f9decc6a4da6a49c0a85a3ecad38	23	measuring_tape_3_2	measuring_tape_3_2_21	it's a pink and black musician type
37SOB9Z0SSVQG5J25NTH6S0FC9JL3M	89405030d25a41a08b3b296c54632458	32	measuring_tape_3_2	measuring_tape_3_2_19	so I suppose this is all Metro but I'm older and the measure is used in our everyday life to measure something usually
37SOB9Z0SSVQG5J25NTH6S0FC9JL3M	582ca4d122054d828acf8e7529ce4540	108	measuring_tape_3_2	measuring_tape_3_2_23	this black and lavender plastic object is about 2 in by 4 in by 3 in
37SOB9Z0SSVQG5J25NTH6S0FC9JL3M	dd3c11f19bde45858956b902e84bbe4f	23	measuring_tape_3_2	measuring_tape_3_2_24	a DIY tote pink and black in color as the parents of a type of measure
37SOB9Z0SSVQG5J25NTH6S0FC9JL3M	ee21500952ba40209cd2a5bafe6c72fc	124	measuring_tape_3_2	measuring_tape_3_2_22	a pink and black tape measure on its side
37SOB9Z0SSVQG5J25NTH6S0FC9JL3M	4a337fb9a0074ed284968aca6b4df3c5	275	measuring_tape_3_2	measuring_tape_3_2_16	the object is a measuring tape
37SOB9Z0SSVQG5J25NTH6S0FC9JL3M	5e67ad1e8c294f04a1eb997584af4ead	909	measuring_tape_3_2	measuring_tape_3_2_17	black you make search baby with binkies Johnson
37SOB9Z0SSVQG5J25NTH6S0FC9JL3M	917a2cd3fb0a4afc9ef4ae601e6a60de	114	measuring_tape_3_2	measuring_tape_3_2_18	asmo Contraption black and pink looks like something that is used to make measurement it has a sticker on the top where you can see kind of fellow go but I'm not sure what it is
302OLP89DZ5XXMOH1PFSQHOYOBEACA	e86bdf0cefb7428fb4d6f54533033d39	21	syringe_1_1	syringe_1_1_19	this is a plastic medicine dropper
302OLP89DZ5XXMOH1PFSQHOYOBEACA	a9462b74e8244322b606eedd9b28d835	55	syringe_1_1	syringe_1_1_18	a blue pen
302OLP89DZ5XXMOH1PFSQHOYOBEACA	c9ced9ae2c3b48e2a2f5d190e3a91b7a	23	syringe_1_1	syringe_1_1_15	a long writing utensil
302OLP89DZ5XXMOH1PFSQHOYOBEACA	2c2b1a3aacd2443199dfa9d19c62ef98	52	syringe_1_1	syringe_1_1_20	Asus a snail
302OLP89DZ5XXMOH1PFSQHOYOBEACA	be145eb5e3a4412a853e063d4e2f2c92	49	syringe_1_1	syringe_1_1_21	the richest syrians on the turntable
302OLP89DZ5XXMOH1PFSQHOYOBEACA	c3274cff81eb484eab05eae81c1af5da	14	syringe_1_1	syringe_1_1_22	this object is a blue ballpoint pen
302OLP89DZ5XXMOH1PFSQHOYOBEACA	fc6249d99a4742bebe2be8fb218165fe	101	syringe_1_1	syringe_1_1_17	a small plastic pen
302OLP89DZ5XXMOH1PFSQHOYOBEACA	bec1fede9da5494ab23d3f99db0a97e5	23	syringe_1_1	syringe_1_1_16	a small plastic syringe with a blue push top
39O0SQZVJN5JKMF2CJT35LLUN4B7RM	4e4c687f80c4421aaacda7a692bd2edb	70	food_can_4_3	food_can_4_3_20	terza food chain of being African he's a very practical way of eating
39O0SQZVJN5JKMF2CJT35LLUN4B7RM	36093a933b964d77882f7191315a54aa	49	food_can_4_3	food_can_4_3_18	it is a blue fruit can with the word in front of it
39O0SQZVJN5JKMF2CJT35LLUN4B7RM	5a0c40971d484526a702a6f17546ca16	14	food_can_4_3	food_can_4_3_22	there is a blue and yellow can of go the beans
39O0SQZVJN5JKMF2CJT35LLUN4B7RM	e86bdf0cefb7428fb4d6f54533033d39	49	food_can_4_3	food_can_4_3_16	this is a metal can of Goya navy beans
39O0SQZVJN5JKMF2CJT35LLUN4B7RM	3070e6885005439ebe5808c213576d3d	434	food_can_4_3	food_can_4_3_21	a can of navy beans with a blue label
39O0SQZVJN5JKMF2CJT35LLUN4B7RM	c3274cff81eb484eab05eae81c1af5da	8	food_can_4_3	food_can_4_3_17	this object is a can of Goya beans
39O0SQZVJN5JKMF2CJT35LLUN4B7RM	9459def1807e4ef08c163b017c7cb834	45	food_can_4_3	food_can_4_3_15	there is a blue can of Goya navy beans
39O0SQZVJN5JKMF2CJT35LLUN4B7RM	216536d6269e4e349f84bc2868bc1b86	51	food_can_4_3	food_can_4_3_19	can of Goya navy beans the Denny's Blue
3IYI9285WSY8YFRLVVS5JGRHEY8CJS	89880161aee846c0a2b2be4bca86629d	62	medicine_bottle_4_3	medicine_bottle_4_3_23	a dark brown plastic bottle with a yellow label and a yellow cap
3IYI9285WSY8YFRLVVS5JGRHEY8CJS	ee21500952ba40209cd2a5bafe6c72fc	22	medicine_bottle_4_3	medicine_bottle_4_3_21	a medicine bottle with a yellow cab and yellow label
3IYI9285WSY8YFRLVVS5JGRHEY8CJS	55fe32f5eda94ad19c0c2de109961f04	721	medicine_bottle_4_3	medicine_bottle_4_3_17	this is a bottle of something like vitamins or over-the-counter medication But the bottles turned away from me so I can't really make out the label the bottle is dark the label is mostly yellow and in the the bottle has a yellow cap
3IYI9285WSY8YFRLVVS5JGRHEY8CJS	02ebd18bb7714397a4cf4247c9beb7d7	35	medicine_bottle_4_3	medicine_bottle_4_3_18	this is funny it is medicine
3IYI9285WSY8YFRLVVS5JGRHEY8CJS	8ee808431f7142cc86ab0fde3339a862	32	medicine_bottle_4_3	medicine_bottle_4_3_25	the back of a vitamin bottle
3IYI9285WSY8YFRLVVS5JGRHEY8CJS	d20348042ecd4b17bf19a9ce3eee7c8c	35	medicine_bottle_4_3	medicine_bottle_4_3_22	a medicine bottle with a brown liquid and yellow label and cap
3IYI9285WSY8YFRLVVS5JGRHEY8CJS	b90cd3f54fa8477786af07cd944fd730	438	medicine_bottle_4_3	medicine_bottle_4_3_20	medicine bottle medicines
322ZSN9Z5GIZHEABEA0R2O22KNI4TC	b3606dc90549492ea6f92f47098324e5	24	water_bottle_2_2	water_bottle_2_2_20	this is a bottle of water it's square and has a blue label and cap
322ZSN9Z5GIZHEABEA0R2O22KNI4TC	325bcf1619354d90985c9f66cf0d72bb	84	water_bottle_2_2	water_bottle_2_2_21	bottle of water with blue cap
322ZSN9Z5GIZHEABEA0R2O22KNI4TC	6d1dde9a8a464aab8215102d426caac0	551	water_bottle_2_2	water_bottle_2_2_22	this is a bottle of water the bottle is plastic with a blue lid and blue label
322ZSN9Z5GIZHEABEA0R2O22KNI4TC	4efe27b573ad47258b60508b4d161245	260	water_bottle_2_2	water_bottle_2_2_18	looks like a bottle of water
322ZSN9Z5GIZHEABEA0R2O22KNI4TC	733e673cc3294adfa626bd16ed3267ae	18	water_bottle_2_2	water_bottle_2_2_23	there is a clear water bottle with a blue label and a blue cat
322ZSN9Z5GIZHEABEA0R2O22KNI4TC	ee21500952ba40209cd2a5bafe6c72fc	682	water_bottle_2_2	water_bottle_2_2_17	a clear plastic water bottle with water and a blue top and a blue label
322ZSN9Z5GIZHEABEA0R2O22KNI4TC	6af9edd1a1e545969c0bceeaac1551db	25	water_bottle_2_2	water_bottle_2_2_16	this is a bottle of water
322ZSN9Z5GIZHEABEA0R2O22KNI4TC	2c2b1a3aacd2443199dfa9d19c62ef98	51	water_bottle_2_2	water_bottle_2_2_24	a blue bottled water
3VGZ74AYTGEY7D1KNP72M3Z1M6RCGO	36093a933b964d77882f7191315a54aa	32	water_bottle_5_1	water_bottle_5_1_17	it's just a tiny puddle of water
3VGZ74AYTGEY7D1KNP72M3Z1M6RCGO	5a8fe2b25449423fa7200de4cdb110c5	12	water_bottle_5_1	water_bottle_5_1_21	there is a small water bottle with a blue label
3VGZ74AYTGEY7D1KNP72M3Z1M6RCGO	02ebd18bb7714397a4cf4247c9beb7d7	92	water_bottle_5_1	water_bottle_5_1_23	hello Venus what is the purified water
3VGZ74AYTGEY7D1KNP72M3Z1M6RCGO	42f60ec2c50942eea4b5aec74f7ea2e3	9	water_bottle_5_1	water_bottle_5_1_22	the object is a small water bottle
3VGZ74AYTGEY7D1KNP72M3Z1M6RCGO	3070e6885005439ebe5808c213576d3d	374	water_bottle_5_1	water_bottle_5_1_19	clear plastic water bottle with a light blue light
3VGZ74AYTGEY7D1KNP72M3Z1M6RCGO	be145eb5e3a4412a853e063d4e2f2c92	23	water_bottle_5_1	water_bottle_5_1_24	there is a water bottle
3VGZ74AYTGEY7D1KNP72M3Z1M6RCGO	bec1fede9da5494ab23d3f99db0a97e5	23	water_bottle_5_1	water_bottle_5_1_16	bottled water in a plastic bottle with a blue label
3VGZ74AYTGEY7D1KNP72M3Z1M6RCGO	6d1dde9a8a464aab8215102d426caac0	422	water_bottle_5_1	water_bottle_5_1_20	this is a bottle of water the water is inside and plastic bottle the plastic bottle has a blue label a white lip it looks like a cheaper variety of water
3EKZL9T8Y8KC79WV7VPK73B2164HCS	873acc2ae44e4bebb5bc93265e0b92ec	2804	mouse_1_4	mouse_1_4_20	this is on USB mouse this can be used either with laptop or desktop
3EKZL9T8Y8KC79WV7VPK73B2164HCS	2c2ae12e88b64b31854c313904354c5a	20	mouse_1_4	mouse_1_4_16	a black plastic computer mouse with the cord attached and bundled up
3EKZL9T8Y8KC79WV7VPK73B2164HCS	4cf03ba519ee4bcab7f471ea95a1020f	65	mouse_1_4	mouse_1_4_21	it is a Wired Mouse that allows the user to track his movements on the screen
3EKZL9T8Y8KC79WV7VPK73B2164HCS	6d1dde9a8a464aab8215102d426caac0	735	mouse_1_4	mouse_1_4_19	this is a computer mouse that is black and attacks too attached to a cord
3EKZL9T8Y8KC79WV7VPK73B2164HCS	f60b6a6681164b6a8cf97d373a7843c2	16	mouse_1_4	mouse_1_4_23	is a black computer mouse
3EKZL9T8Y8KC79WV7VPK73B2164HCS	491a07a095c4475288b6e928e147cdd3	53	mouse_1_4	mouse_1_4_22	a black object that you hold in your hand the long cord that you plug into a computer
3EKZL9T8Y8KC79WV7VPK73B2164HCS	e86bdf0cefb7428fb4d6f54533033d39	24	mouse_1_4	mouse_1_4_18	this is a black corded computer mouse
3EKZL9T8Y8KC79WV7VPK73B2164HCS	7f20f7284214498e92d8394800fff961	26	mouse_1_4	mouse_1_4_17	it's a black computer mouse
31YWE12TE0A3HI1ELIZVU37IOLVX77	69181f7960cc4054b2919d265f8b0890	47	medicine_bottle_2_4	medicine_bottle_2_4_19	a white butt
31YWE12TE0A3HI1ELIZVU37IOLVX77	d15166cf58c64e938f4e74b575703d5a	13	medicine_bottle_2_4	medicine_bottle_2_4_21	this is a bottle of some kind of medication it also could be a bottle of vitamins
31YWE12TE0A3HI1ELIZVU37IOLVX77	55fe32f5eda94ad19c0c2de109961f04	662	medicine_bottle_2_4	medicine_bottle_2_4_24	this appears to be a smallest bottle of some sort of medication perhaps those vitamins or over-the-counter medication like pain relievers the bottles turned away from me so I can't read the label but it has that look the bottle is completely white with a white cap and the label around it has text on if the label is mostly white as well
31YWE12TE0A3HI1ELIZVU37IOLVX77	2c2b1a3aacd2443199dfa9d19c62ef98	20	medicine_bottle_2_4	medicine_bottle_2_4_17	you wise drug container
31YWE12TE0A3HI1ELIZVU37IOLVX77	4efe27b573ad47258b60508b4d161245	196	medicine_bottle_2_4	medicine_bottle_2_4_23	it's a bottle of pills
31YWE12TE0A3HI1ELIZVU37IOLVX77	7f20f7284214498e92d8394800fff961	154	medicine_bottle_2_4	medicine_bottle_2_4_20	it's a white pill bottle with a label around around it
31YWE12TE0A3HI1ELIZVU37IOLVX77	2c9b2cb284f340c18903daa64d8ddb2e	100	medicine_bottle_2_4	medicine_bottle_2_4_16	a small white plastic bottle with a label on the side and a white cap
31YWE12TE0A3HI1ELIZVU37IOLVX77	a2ef5f59caed48d48e83f8ef7e5cdcc7	62	medicine_bottle_2_4	medicine_bottle_2_4_18	the outfits of this photo is a medicine bottle in White Collar
3ODOP6T3ASI5XFGYVVGV11TCKA524I	c9ced9ae2c3b48e2a2f5d190e3a91b7a	11	food_can_5_4	food_can_5_4_21	a can of food
3ODOP6T3ASI5XFGYVVGV11TCKA524I	42f60ec2c50942eea4b5aec74f7ea2e3	8	food_can_5_4	food_can_5_4_19	the object is a small can
3ODOP6T3ASI5XFGYVVGV11TCKA524I	aab0f66c88904a71bb64a9fdef080b7e	59	food_can_5_4	food_can_5_4_16	a can of some food
3ODOP6T3ASI5XFGYVVGV11TCKA524I	d4589d5c66ac489fbd72e2d0529aaeda	14	food_can_5_4	food_can_5_4_18	this is a small can of food
3ODOP6T3ASI5XFGYVVGV11TCKA524I	7f20f7284214498e92d8394800fff961	57	food_can_5_4	food_can_5_4_17	is a type of aluminum canning jar but I don't know what's inside
3ODOP6T3ASI5XFGYVVGV11TCKA524I	fc6249d99a4742bebe2be8fb218165fe	355	food_can_5_4	food_can_5_4_23	a lightly tan labeled aluminum can
3ODOP6T3ASI5XFGYVVGV11TCKA524I	47c69013b83c4b20919d8a74683f7985	1944	food_can_5_4	food_can_5_4_24	a small tan can of food with a nutrition label on it
3ZLW647WALTKFJXUVHBCRW166A923X	733e673cc3294adfa626bd16ed3267ae	65	soda_bottle_5_2	soda_bottle_5_2_18	there is a clear bottle of soda that looks full and unopened it has a silver top and a silver label
3ZLW647WALTKFJXUVHBCRW166A923X	cbad946cd4f2472a9f169e89696bb7ee	12	soda_bottle_5_2	soda_bottle_5_2_20	it's a bottle of Pop is probably Coke
3ZLW647WALTKFJXUVHBCRW166A923X	55fe32f5eda94ad19c0c2de109961f04	314	soda_bottle_5_2	soda_bottle_5_2_23	a plastic bottle of soda the soda in the bottle is dark or black in color I can't make out what label what the label on the bottle status but the label is mainly colored silver with a little bit of Grey
3ZLW647WALTKFJXUVHBCRW166A923X	a747fd0495be4c7f9a95ba065f1a4def	39	soda_bottle_5_2	soda_bottle_5_2_25	there is a bottle of Coca-Cola on the turntable the label seems to indicate that this is big sugar free version
3ZLW647WALTKFJXUVHBCRW166A923X	6af9edd1a1e545969c0bceeaac1551db	331	soda_bottle_5_2	soda_bottle_5_2_26	this is a plastic bottle of soda
3ZLW647WALTKFJXUVHBCRW166A923X	6d1dde9a8a464aab8215102d426caac0	659	soda_bottle_5_2	soda_bottle_5_2_22	this is a plastic bottle of Coca-Cola that is 16 oz in size
3ZLW647WALTKFJXUVHBCRW166A923X	7f20f7284214498e92d8394800fff961	29	soda_bottle_5_2	soda_bottle_5_2_21	you saw a bottle of soda I think it's Coke
3ZLW647WALTKFJXUVHBCRW166A923X	873acc2ae44e4bebb5bc93265e0b92ec	1943	soda_bottle_5_2	soda_bottle_5_2_19	a bottle of coke is kept on top of the table
3P6ENY9P79U3KCIVZ5L6I69XEBOHIU	325bcf1619354d90985c9f66cf0d72bb	21	lightbulb_4_2	lightbulb_4_2_21	I see a regular lamp
3P6ENY9P79U3KCIVZ5L6I69XEBOHIU	c3274cff81eb484eab05eae81c1af5da	6	lightbulb_4_2	lightbulb_4_2_19	this object is a light bulb
3P6ENY9P79U3KCIVZ5L6I69XEBOHIU	bebf248ce1e9469aaa0911b578deab54	38	lightbulb_4_2	lightbulb_4_2_20	a white LED lamp
3P6ENY9P79U3KCIVZ5L6I69XEBOHIU	1c8291cbc0da486c8767dbae78658e88	985	lightbulb_4_2	lightbulb_4_2_22	a medium sized LED light with a silver bass
3P6ENY9P79U3KCIVZ5L6I69XEBOHIU	a9462b74e8244322b606eedd9b28d835	59	lightbulb_4_2	lightbulb_4_2_17	a white light bulb
3P6ENY9P79U3KCIVZ5L6I69XEBOHIU	216536d6269e4e349f84bc2868bc1b86	28	lightbulb_4_2	lightbulb_4_2_23	it's a white light bulb
3P6ENY9P79U3KCIVZ5L6I69XEBOHIU	a0a632a4c4a34771ad886a8551029291	25	lightbulb_4_2	lightbulb_4_2_16	the picture is of a white LED images of drowning ship
3P6ENY9P79U3KCIVZ5L6I69XEBOHIU	873acc2ae44e4bebb5bc93265e0b92ec	707	lightbulb_4_2	lightbulb_4_2_18	this is an LED light bulb this saves a lot of electricity
3LCXHSGDLT4GUGUPEG7E15I7VTYES3	8934be955c2a481eb35b43a71407513c	25	cap_2_2	cap_2_2_18	a White Field chat with a capital gold be on the front
3LCXHSGDLT4GUGUPEG7E15I7VTYES3	d39aace8f2b046cab2fad42144fa6107	10	cap_2_2	cap_2_2_23	it is a white baseball hat with a yellow p on it
3LCXHSGDLT4GUGUPEG7E15I7VTYES3	a3a94a89a68c4b6caf782e823c899372	13	cap_2_2	cap_2_2_20	the awesome is a type of hat he's white with a logo on it
3LCXHSGDLT4GUGUPEG7E15I7VTYES3	675d14a2f4564f5ba787d8945491a347	33	cap_2_2	cap_2_2_19	white hat
3LCXHSGDLT4GUGUPEG7E15I7VTYES3	2039b1d55c5b4e79a299e797dc841abe	19	cap_2_2	cap_2_2_22	a white baseball cap with the letter B embroidered in gold on the front
